Retailer,Retailer ID,Date,Region,State,Beverage Brand,Price per Unit,Units Sold,Revenue,Expenses
FizzySip,1128299,24-9-2022,West,Idaho,Coca-Cola,$0.45,"5,750","$2,588",$543
FizzySip,1128299,24-9-2022,West,Idaho,Diet Coke,$0.50,"5,750","$2,875",$978
FizzySip,1128299,24-9-2022,West,Idaho,Sprite,$0.45,"4,250","$1,913",$230
FizzySip,1128299,24-9-2022,West,Idaho,Fanta,$0.45,"3,750","$1,688",$219
FizzySip,1128299,24-9-2022,West,Idaho,Powerade,$0.55,"3,750","$2,063",$351
FizzySip,1128299,24-9-2022,West,Idaho,Dasani Water,$0.60,"4,250","$2,550",$536
FizzySip,1128299,23-10-2022,West,Idaho,Coca-Cola,$0.45,"5,000","$2,250",$315
FizzySip,1128299,23-10-2022,West,Idaho,Diet Coke,$0.50,"5,000","$2,500",$125
FizzySip,1128299,23-10-2022,West,Idaho,Sprite,$0.45,"3,250","$1,463",$117
FizzySip,1128299,23-10-2022,West,Idaho,Fanta,$0.45,"3,000","$1,350",$149
FizzySip,1128299,23-10-2022,West,Idaho,Powerade,$0.55,"2,750","$1,513",$227
FizzySip,1128299,23-10-2022,West,Idaho,Dasani Water,$0.60,"3,250","$1,950",$663
FizzySip,1128299,23-11-2022,West,Idaho,Coca-Cola,$0.45,"5,000","$2,250",$765
FizzySip,1128299,23-11-2022,West,Idaho,Diet Coke,$0.50,"5,250","$2,625",$893
FizzySip,1128299,23-11-2022,West,Idaho,Sprite,$0.45,"3,750","$1,688",$827
FizzySip,1128299,23-11-2022,West,Idaho,Fanta,$0.45,"3,500","$1,575",$221
FizzySip,1128299,23-11-2022,West,Idaho,Powerade,$0.55,"3,000","$1,650",$231
FizzySip,1128299,23-11-2022,West,Idaho,Dasani Water,$0.60,"4,250","$2,550",$383
FizzySip,1128299,22-12-2022,West,Idaho,Coca-Cola,$0.45,"6,250","$2,813",$675
FizzySip,1128299,22-12-2022,West,Idaho,Diet Coke,$0.50,"6,250","$3,125",$594
FizzySip,1128299,22-12-2022,West,Idaho,Sprite,$0.45,"4,250","$1,913",$880
FizzySip,1128299,22-12-2022,West,Idaho,Fanta,$0.45,"4,250","$1,913",$249
FizzySip,1128299,22-12-2022,West,Idaho,Powerade,$0.55,"3,500","$1,925",$404
FizzySip,1128299,22-12-2022,West,Idaho,Dasani Water,$0.60,"4,500","$2,700","$1,107"
FizzySip,1128299,26-1-2022,West,Arizona,Coca-Cola,$0.35,"4,750","$1,663",$299
FizzySip,1128299,26-1-2022,West,Arizona,Diet Coke,$0.45,"4,750","$2,138",$171
FizzySip,1128299,26-1-2022,West,Arizona,Sprite,$0.45,"4,750","$2,138",$449
FizzySip,1128299,26-1-2022,West,Arizona,Fanta,$0.45,"3,250","$1,463",$497
FizzySip,1128299,26-1-2022,West,Arizona,Powerade,$0.50,"2,750","$1,375",$165
FizzySip,1128299,26-1-2022,West,Arizona,Dasani Water,$0.45,"4,750","$2,138",$278
FizzySip,1128299,26-2-2022,West,Arizona,Coca-Cola,$0.35,"5,250","$1,838",$312
FizzySip,1128299,26-2-2022,West,Arizona,Diet Coke,$0.45,"4,250","$1,913",$402
FizzySip,1128299,26-2-2022,West,Arizona,Sprite,$0.45,"4,250","$1,913",$402
FizzySip,1128299,26-2-2022,West,Arizona,Fanta,$0.45,"2,750","$1,238",$421
FizzySip,1128299,26-2-2022,West,Arizona,Powerade,$0.50,"2,000","$1,000",$120
FizzySip,1128299,26-2-2022,West,Arizona,Dasani Water,$0.45,"4,000","$1,800",$234
FizzySip,1128299,25-3-2022,West,Arizona,Coca-Cola,$0.45,"5,500","$2,475",$421
FizzySip,1128299,25-3-2022,West,Arizona,Diet Coke,$0.55,"4,000","$2,200",$462
FizzySip,1128299,25-3-2022,West,Arizona,Sprite,$0.55,"4,000","$2,200",$308
FizzySip,1128299,25-3-2022,West,Arizona,Fanta,$0.55,"2,750","$1,513",$76
FizzySip,1128299,25-3-2022,West,Arizona,Powerade,$0.60,"1,750","$1,050",$84
FizzySip,1128299,25-3-2022,West,Arizona,Dasani Water,$0.55,"3,750","$2,063",$227
FizzySip,1128299,26-4-2022,West,Arizona,Coca-Cola,$0.55,"5,500","$3,025",$454
FizzySip,1128299,26-4-2022,West,Arizona,Diet Coke,$0.60,"3,500","$2,100",$714
FizzySip,1128299,26-4-2022,West,Arizona,Sprite,$0.60,"4,000","$2,400",$816
FizzySip,1128299,26-4-2022,West,Arizona,Fanta,$0.55,"3,000","$1,650",$561
FizzySip,1128299,26-4-2022,West,Arizona,Powerade,$0.60,"2,000","$1,200",$588
FizzySip,1128299,26-4-2022,West,Arizona,Dasani Water,$0.75,"3,750","$2,813",$394
FizzySip,1128299,27-5-2022,West,Arizona,Coca-Cola,$0.55,"5,750","$3,163",$443
FizzySip,1128299,27-5-2022,West,Arizona,Diet Coke,$0.60,"4,250","$2,550",$383
FizzySip,1128299,27-5-2022,West,Arizona,Sprite,$0.60,"4,500","$2,700",$648
FizzySip,1128299,27-5-2022,West,Arizona,Fanta,$0.55,"3,500","$1,925",$366
FizzySip,1128299,27-5-2022,West,Arizona,Powerade,$0.60,"2,500","$1,500",$690
FizzySip,1128299,27-5-2022,West,Arizona,Dasani Water,$0.75,"4,250","$3,188",$414
FizzySip,1128299,26-6-2022,West,Arizona,Coca-Cola,$0.55,"7,000","$3,850",$809
FizzySip,1128299,26-6-2022,West,Arizona,Diet Coke,$0.60,"5,500","$3,300","$1,353"
FizzySip,1128299,26-6-2022,West,Arizona,Sprite,$0.60,"5,500","$3,300",$594
FizzySip,1128299,26-6-2022,West,Arizona,Fanta,$0.55,"4,250","$2,338",$187
FizzySip,1128299,26-6-2022,West,Arizona,Powerade,$0.60,"3,000","$1,800",$684
FizzySip,1128299,26-6-2022,West,Arizona,Dasani Water,$0.75,"6,000","$4,500",$945
FizzySip,1128299,25-7-2022,West,Arizona,Coca-Cola,$0.55,"7,500","$4,125","$1,403"
FizzySip,1128299,25-7-2022,West,Arizona,Diet Coke,$0.60,"6,000","$3,600",$432
FizzySip,1128299,25-7-2022,West,Arizona,Sprite,$0.60,"5,500","$3,300",$429
FizzySip,1128299,25-7-2022,West,Arizona,Fanta,$0.55,"4,500","$2,475",$421
FizzySip,1128299,25-7-2022,West,Arizona,Powerade,$0.60,"5,000","$3,000",$630
FizzySip,1128299,25-7-2022,West,Arizona,Dasani Water,$0.75,"5,000","$3,750",$525
FizzySip,1128299,26-8-2022,West,Arizona,Coca-Cola,$0.60,"7,000","$4,200",$210
FizzySip,1128299,26-8-2022,West,Arizona,Diet Coke,$0.65,"6,500","$4,225",$338
FizzySip,1128299,26-8-2022,West,Arizona,Sprite,$0.60,"5,250","$3,150",$347
FizzySip,1128299,26-8-2022,West,Arizona,Fanta,$0.60,"4,750","$2,850",$428
FizzySip,1128299,26-8-2022,West,Arizona,Powerade,$0.70,"4,750","$3,325","$1,131"
FizzySip,1128299,26-8-2022,West,Arizona,Dasani Water,$0.75,"4,500","$3,375","$1,148"
FizzySip,1128299,27-9-2022,West,Arizona,Coca-Cola,$0.50,"6,250","$3,125","$1,063"
FizzySip,1128299,27-9-2022,West,Arizona,Diet Coke,$0.55,"6,250","$3,438","$1,684"
FizzySip,1128299,27-9-2022,West,Arizona,Sprite,$0.50,"4,750","$2,375",$333
FizzySip,1128299,27-9-2022,West,Arizona,Fanta,$0.50,"4,250","$2,125",$298
FizzySip,1128299,27-9-2022,West,Arizona,Powerade,$0.60,"4,250","$2,550",$383
FizzySip,1128299,27-9-2022,West,Arizona,Dasani Water,$0.65,"4,750","$3,088",$741
FizzySip,1128299,26-10-2022,West,Arizona,Coca-Cola,$0.50,"5,500","$2,750",$523
FizzySip,1128299,26-10-2022,West,Arizona,Diet Coke,$0.55,"5,500","$3,025","$1,392"
FizzySip,1128299,26-10-2022,West,Arizona,Sprite,$0.50,"3,750","$1,875",$244
FizzySip,1128299,26-10-2022,West,Arizona,Fanta,$0.50,"3,500","$1,750",$368
FizzySip,1128299,26-10-2022,West,Arizona,Powerade,$0.60,"3,250","$1,950",$800
FizzySip,1128299,26-10-2022,West,Arizona,Dasani Water,$0.75,"3,750","$2,813",$506
FizzySip,1128299,26-11-2022,West,Arizona,Coca-Cola,$0.60,"5,500","$3,300",$264
FizzySip,1128299,26-11-2022,West,Arizona,Diet Coke,$0.65,"6,000","$3,900",$819
FizzySip,1128299,26-11-2022,West,Arizona,Sprite,$0.60,"4,500","$2,700",$918
FizzySip,1128299,26-11-2022,West,Arizona,Fanta,$0.60,"4,250","$2,550",$306
FizzySip,1128299,26-11-2022,West,Arizona,Powerade,$0.70,"3,750","$2,625",$341
FizzySip,1128299,26-11-2022,West,Arizona,Dasani Water,$0.75,"5,000","$3,750",$638
FizzySip,1128299,25-12-2022,West,Arizona,Coca-Cola,$0.60,"7,000","$4,200",$882
FizzySip,1128299,25-12-2022,West,Arizona,Diet Coke,$0.65,"7,000","$4,550",$637
FizzySip,1128299,25-12-2022,West,Arizona,Sprite,$0.60,"5,000","$3,000",$150
FizzySip,1128299,25-12-2022,West,Arizona,Fanta,$0.60,"5,000","$3,000",$240
FizzySip,1128299,25-12-2022,West,Arizona,Powerade,$0.70,"4,250","$2,975",$327
FizzySip,1128299,25-12-2022,West,Arizona,Dasani Water,$0.75,"5,250","$3,938",$591
FizzySip,1128299,13-1-2022,West,New Mexico,Coca-Cola,$0.30,"4,500","$1,350",$459
FizzySip,1128299,13-1-2022,West,New Mexico,Diet Coke,$0.40,"4,500","$1,800",$612
FizzySip,1128299,13-1-2022,West,New Mexico,Sprite,$0.40,"4,500","$1,800",$612
FizzySip,1128299,13-1-2022,West,New Mexico,Fanta,$0.40,"3,000","$1,200",$588
FizzySip,1128299,13-1-2022,West,New Mexico,Powerade,$0.45,"2,500","$1,125",$158
FizzySip,1128299,13-1-2022,West,New Mexico,Dasani Water,$0.40,"4,500","$1,800",$252
FizzySip,1128299,13-2-2022,West,New Mexico,Coca-Cola,$0.30,"5,000","$1,500",$225
FizzySip,1128299,13-2-2022,West,New Mexico,Diet Coke,$0.40,"4,000","$1,600",$384
FizzySip,1128299,13-2-2022,West,New Mexico,Sprite,$0.40,"4,000","$1,600",$304
FizzySip,1128299,13-2-2022,West,New Mexico,Fanta,$0.40,"2,500","$1,000",$460
FizzySip,1128299,13-2-2022,West,New Mexico,Powerade,$0.45,"1,750",$788,$102
FizzySip,1128299,13-2-2022,West,New Mexico,Dasani Water,$0.40,"3,750","$1,500",$315
FizzySip,1128299,12-3-2022,West,New Mexico,Coca-Cola,$0.40,"5,250","$2,100",$861
FizzySip,1128299,12-3-2022,West,New Mexico,Diet Coke,$0.50,"3,750","$1,875",$338
FizzySip,1128299,12-3-2022,West,New Mexico,Sprite,$0.50,"3,750","$1,875",$150
FizzySip,1128299,12-3-2022,West,New Mexico,Fanta,$0.50,"2,500","$1,250",$263
FizzySip,1128299,12-3-2022,West,New Mexico,Powerade,$0.55,"1,500",$825,$281
FizzySip,1128299,12-3-2022,West,New Mexico,Dasani Water,$0.50,"3,500","$1,750",$210
FizzySip,1128299,13-4-2022,West,New Mexico,Coca-Cola,$0.50,"5,250","$2,625",$341
FizzySip,1128299,13-4-2022,West,New Mexico,Diet Coke,$0.55,"3,250","$1,788",$304
FizzySip,1128299,13-4-2022,West,New Mexico,Sprite,$0.55,"3,750","$2,063",$433
FizzySip,1128299,13-4-2022,West,New Mexico,Fanta,$0.50,"2,750","$1,375",$193
FizzySip,1128299,13-4-2022,West,New Mexico,Powerade,$0.55,"1,750",$963,$48
FizzySip,1128299,13-4-2022,West,New Mexico,Dasani Water,$0.70,"3,500","$2,450",$196
FizzySip,1128299,14-5-2022,West,New Mexico,Coca-Cola,$0.50,"5,500","$2,750",$303
FizzySip,1128299,14-5-2022,West,New Mexico,Diet Coke,$0.55,"4,000","$2,200",$330
FizzySip,1128299,14-5-2022,West,New Mexico,Sprite,$0.55,"4,250","$2,338",$795
FizzySip,1128299,14-5-2022,West,New Mexico,Fanta,$0.50,"3,250","$1,625",$553
FizzySip,1128299,14-5-2022,West,New Mexico,Powerade,$0.55,"2,250","$1,238",$421
FizzySip,1128299,14-5-2022,West,New Mexico,Dasani Water,$0.70,"4,000","$2,800","$1,372"
FizzySip,1128299,13-6-2022,West,New Mexico,Coca-Cola,$0.50,"6,750","$3,375",$473
FizzySip,1128299,13-6-2022,West,New Mexico,Diet Coke,$0.55,"5,250","$2,888",$404
FizzySip,1128299,13-6-2022,West,New Mexico,Sprite,$0.55,"5,250","$2,888",$433
FizzySip,1128299,13-6-2022,West,New Mexico,Fanta,$0.50,"4,000","$2,000",$480
FizzySip,1128299,13-6-2022,West,New Mexico,Powerade,$0.55,"2,750","$1,513",$287
FizzySip,1128299,13-6-2022,West,New Mexico,Dasani Water,$0.70,"5,750","$4,025","$1,852"
FizzySip,1128299,12-7-2022,West,New Mexico,Coca-Cola,$0.50,"7,250","$3,625",$471
FizzySip,1128299,12-7-2022,West,New Mexico,Diet Coke,$0.55,"5,750","$3,163",$664
FizzySip,1128299,12-7-2022,West,New Mexico,Sprite,$0.55,"5,250","$2,888","$1,184"
FizzySip,1128299,12-7-2022,West,New Mexico,Fanta,$0.50,"4,250","$2,125",$383
FizzySip,1128299,12-7-2022,West,New Mexico,Powerade,$0.55,"4,750","$2,613",$209
FizzySip,1128299,12-7-2022,West,New Mexico,Dasani Water,$0.70,"4,750","$3,325",$698
FizzySip,1128299,13-8-2022,West,New Mexico,Coca-Cola,$0.55,"6,750","$3,713","$1,262"
FizzySip,1128299,13-8-2022,West,New Mexico,Diet Coke,$0.60,"6,250","$3,750",$450
FizzySip,1128299,13-8-2022,West,New Mexico,Sprite,$0.55,"5,000","$2,750",$358
FizzySip,1128299,13-8-2022,West,New Mexico,Fanta,$0.55,"4,500","$2,475",$421
FizzySip,1128299,13-8-2022,West,New Mexico,Powerade,$0.65,"4,500","$2,925",$614
FizzySip,1128299,13-8-2022,West,New Mexico,Dasani Water,$0.70,"4,250","$2,975",$417
FizzySip,1128299,14-9-2022,West,New Mexico,Coca-Cola,$0.45,"6,000","$2,700",$135
FizzySip,1128299,14-9-2022,West,New Mexico,Diet Coke,$0.50,"6,000","$3,000",$240
FizzySip,1128299,14-9-2022,West,New Mexico,Sprite,$0.45,"4,500","$2,025",$223
FizzySip,1128299,14-9-2022,West,New Mexico,Fanta,$0.45,"4,000","$1,800",$270
FizzySip,1128299,14-9-2022,West,New Mexico,Powerade,$0.55,"4,000","$2,200",$748
FizzySip,1128299,14-9-2022,West,New Mexico,Dasani Water,$0.60,"4,500","$2,700",$918
FizzySip,1128299,13-10-2022,West,New Mexico,Coca-Cola,$0.45,"5,250","$2,363",$803
FizzySip,1128299,13-10-2022,West,New Mexico,Diet Coke,$0.50,"5,250","$2,625","$1,286"
FizzySip,1128299,13-10-2022,West,New Mexico,Sprite,$0.45,"3,500","$1,575",$221
FizzySip,1128299,13-10-2022,West,New Mexico,Fanta,$0.45,"3,250","$1,463",$205
FizzySip,1128299,13-10-2022,West,New Mexico,Powerade,$0.55,"3,000","$1,650",$248
FizzySip,1128299,13-10-2022,West,New Mexico,Dasani Water,$0.70,"3,500","$2,450",$588
FizzySip,1128299,13-11-2022,West,New Mexico,Coca-Cola,$0.55,"5,250","$2,888",$549
FizzySip,1128299,13-11-2022,West,New Mexico,Diet Coke,$0.60,"5,750","$3,450","$1,587"
FizzySip,1128299,13-11-2022,West,New Mexico,Sprite,$0.55,"4,250","$2,338",$304
FizzySip,1128299,13-11-2022,West,New Mexico,Fanta,$0.55,"4,000","$2,200",$462
FizzySip,1128299,13-11-2022,West,New Mexico,Powerade,$0.65,"3,500","$2,275",$933
FizzySip,1128299,13-11-2022,West,New Mexico,Dasani Water,$0.70,"4,750","$3,325",$599
FizzySip,1128299,12-12-2022,West,New Mexico,Coca-Cola,$0.55,"6,750","$3,713",$297
FizzySip,1128299,12-12-2022,West,New Mexico,Diet Coke,$0.60,"6,750","$4,050",$851
FizzySip,1128299,12-12-2022,West,New Mexico,Sprite,$0.55,"4,750","$2,613",$888
FizzySip,1128299,12-12-2022,West,New Mexico,Fanta,$0.55,"4,750","$2,613",$314
FizzySip,1128299,12-12-2022,West,New Mexico,Powerade,$0.65,"4,000","$2,600",$338
FizzySip,1128299,12-12-2022,West,New Mexico,Dasani Water,$0.70,"5,000","$3,500",$595
Sodapop,1185732,9-1-2022,Southeast,Georgia,Coca-Cola,$0.40,"10,250","$4,100",$861
Sodapop,1185732,9-1-2022,Southeast,Georgia,Diet Coke,$0.40,"8,250","$3,300",$462
Sodapop,1185732,9-1-2022,Southeast,Georgia,Sprite,$0.30,"8,250","$2,475",$124
Sodapop,1185732,9-1-2022,Southeast,Georgia,Fanta,$0.35,"6,750","$2,363",$189
Sodapop,1185732,9-1-2022,Southeast,Georgia,Powerade,$0.50,"7,250","$3,625",$399
Sodapop,1185732,9-1-2022,Southeast,Georgia,Dasani Water,$0.40,"8,250","$3,300",$495
Sodapop,1185732,7-2-2022,Southeast,Georgia,Coca-Cola,$0.40,"10,750","$4,300","$1,462"
Sodapop,1185732,7-2-2022,Southeast,Georgia,Diet Coke,$0.40,"7,250","$2,900",$986
Sodapop,1185732,7-2-2022,Southeast,Georgia,Sprite,$0.30,"7,750","$2,325",$791
Sodapop,1185732,7-2-2022,Southeast,Georgia,Fanta,$0.35,"6,250","$2,188","$1,072"
Sodapop,1185732,7-2-2022,Southeast,Georgia,Powerade,$0.50,"7,000","$3,500",$490
Sodapop,1185732,7-2-2022,Southeast,Georgia,Dasani Water,$0.35,"8,000","$2,800",$392
Sodapop,1185732,5-3-2022,Southeast,Georgia,Coca-Cola,$0.35,"10,200","$3,570",$536
Sodapop,1185732,5-3-2022,Southeast,Georgia,Diet Coke,$0.35,"7,000","$2,450",$588
Sodapop,1185732,5-3-2022,Southeast,Georgia,Sprite,$0.25,"7,250","$1,813",$344
Sodapop,1185732,5-3-2022,Southeast,Georgia,Fanta,$0.30,"5,750","$1,725",$794
Sodapop,1185732,5-3-2022,Southeast,Georgia,Powerade,$0.45,"6,250","$2,813",$366
Sodapop,1185732,5-3-2022,Southeast,Georgia,Dasani Water,$0.35,"7,250","$2,538",$533
Sodapop,1185732,6-4-2022,Southeast,Georgia,Coca-Cola,$0.35,"9,750","$3,413","$1,399"
Sodapop,1185732,6-4-2022,Southeast,Georgia,Diet Coke,$0.35,"6,750","$2,363",$425
Sodapop,1185732,6-4-2022,Southeast,Georgia,Sprite,$0.25,"6,750","$1,688",$135
Sodapop,1185732,6-4-2022,Southeast,Georgia,Fanta,$0.30,"6,000","$1,800",$684
Sodapop,1185732,6-4-2022,Southeast,Georgia,Powerade,$0.50,"6,250","$3,125",$656
Sodapop,1185732,6-4-2022,Southeast,Georgia,Dasani Water,$0.40,"7,750","$3,100","$1,054"
Sodapop,1185732,5-5-2022,Southeast,Georgia,Coca-Cola,$0.50,"10,450","$5,225",$627
Sodapop,1185732,5-5-2022,Southeast,Georgia,Diet Coke,$0.50,"7,500","$3,750",$488
Sodapop,1185732,5-5-2022,Southeast,Georgia,Sprite,$0.45,"7,250","$3,263",$555
Sodapop,1185732,5-5-2022,Southeast,Georgia,Fanta,$0.45,"6,750","$3,038",$638
Sodapop,1185732,5-5-2022,Southeast,Georgia,Powerade,$0.55,"7,000","$3,850",$539
Sodapop,1185732,5-5-2022,Southeast,Georgia,Dasani Water,$0.60,"8,000","$4,800",$240
Sodapop,1185732,7-6-2022,Southeast,Georgia,Coca-Cola,$0.55,"10,500","$5,775",$462
Sodapop,1185732,7-6-2022,Southeast,Georgia,Diet Coke,$0.50,"8,000","$4,000",$440
Sodapop,1185732,7-6-2022,Southeast,Georgia,Sprite,$0.50,"7,750","$3,875",$581
Sodapop,1185732,7-6-2022,Southeast,Georgia,Fanta,$0.50,"7,500","$3,750","$1,275"
Sodapop,1185732,7-6-2022,Southeast,Georgia,Powerade,$0.65,"7,500","$4,875","$1,658"
Sodapop,1185732,7-6-2022,Southeast,Georgia,Dasani Water,$0.70,"9,250","$6,475","$2,202"
Sodapop,1185732,5-7-2022,Southeast,Georgia,Coca-Cola,$0.65,"11,500","$7,475","$3,663"
Sodapop,1185732,5-7-2022,Southeast,Georgia,Diet Coke,$0.60,"9,000","$5,400",$756
Sodapop,1185732,5-7-2022,Southeast,Georgia,Sprite,$0.55,"8,250","$4,538",$635
Sodapop,1185732,5-7-2022,Southeast,Georgia,Fanta,$0.55,"7,750","$4,263",$639
Sodapop,1185732,5-7-2022,Southeast,Georgia,Powerade,$0.65,"8,000","$5,200","$1,248"
Sodapop,1185732,5-7-2022,Southeast,Georgia,Dasani Water,$0.70,"9,750","$6,825","$1,297"
Sodapop,1185732,6-8-2022,Southeast,Georgia,Coca-Cola,$0.65,"11,250","$7,313","$3,364"
Sodapop,1185732,6-8-2022,Southeast,Georgia,Diet Coke,$0.60,"9,000","$5,400",$702
Sodapop,1185732,6-8-2022,Southeast,Georgia,Sprite,$0.55,"8,250","$4,538",$953
Sodapop,1185732,6-8-2022,Southeast,Georgia,Fanta,$0.45,"7,750","$3,488","$1,430"
Sodapop,1185732,6-8-2022,Southeast,Georgia,Powerade,$0.55,"7,500","$4,125",$743
Sodapop,1185732,6-8-2022,Southeast,Georgia,Dasani Water,$0.60,"9,250","$5,550",$444
Sodapop,1185732,5-9-2022,Southeast,Georgia,Coca-Cola,$0.55,"10,250","$5,638","$2,142"
Sodapop,1185732,5-9-2022,Southeast,Georgia,Diet Coke,$0.50,"8,250","$4,125",$866
Sodapop,1185732,5-9-2022,Southeast,Georgia,Sprite,$0.40,"7,250","$2,900",$986
Sodapop,1185732,5-9-2022,Southeast,Georgia,Fanta,$0.40,"7,000","$2,800",$336
Sodapop,1185732,5-9-2022,Southeast,Georgia,Powerade,$0.50,"7,000","$3,500",$455
Sodapop,1185732,5-9-2022,Southeast,Georgia,Dasani Water,$0.55,"8,000","$4,400",$748
Sodapop,1185732,7-10-2022,Southeast,Georgia,Coca-Cola,$0.55,"9,750","$5,363","$1,126"
Sodapop,1185732,7-10-2022,Southeast,Georgia,Diet Coke,$0.45,"8,000","$3,600",$504
Sodapop,1185732,7-10-2022,Southeast,Georgia,Sprite,$0.45,"6,750","$3,038",$152
Sodapop,1185732,7-10-2022,Southeast,Georgia,Fanta,$0.45,"6,500","$2,925",$234
Sodapop,1185732,7-10-2022,Southeast,Georgia,Powerade,$0.55,"6,500","$3,575",$393
Sodapop,1185732,7-10-2022,Southeast,Georgia,Dasani Water,$0.60,"7,750","$4,650",$698
Sodapop,1185732,6-11-2022,Southeast,Georgia,Coca-Cola,$0.55,"9,250","$5,088","$1,730"
Sodapop,1185732,6-11-2022,Southeast,Georgia,Diet Coke,$0.45,"7,500","$3,375","$1,148"
Sodapop,1185732,6-11-2022,Southeast,Georgia,Sprite,$0.45,"6,950","$3,128","$1,063"
Sodapop,1185732,6-11-2022,Southeast,Georgia,Fanta,$0.55,"7,500","$4,125","$2,021"
Sodapop,1185732,6-11-2022,Southeast,Georgia,Powerade,$0.70,"7,250","$5,075",$711
Sodapop,1185732,6-11-2022,Southeast,Georgia,Dasani Water,$0.75,"8,250","$6,188",$866
Sodapop,1185732,5-12-2022,Southeast,Georgia,Coca-Cola,$0.70,"10,750","$7,525","$1,129"
Sodapop,1185732,5-12-2022,Southeast,Georgia,Diet Coke,$0.60,"8,750","$5,250","$1,260"
Sodapop,1185732,5-12-2022,Southeast,Georgia,Sprite,$0.60,"8,250","$4,950",$941
Sodapop,1185732,5-12-2022,Southeast,Georgia,Fanta,$0.60,"7,750","$4,650","$2,139"
Sodapop,1185732,5-12-2022,Southeast,Georgia,Powerade,$0.70,"7,750","$5,425",$705
Sodapop,1185732,5-12-2022,Southeast,Georgia,Dasani Water,$0.75,"8,750","$6,563","$1,378"
Sodapop,1185732,6-1-2022,Southeast,South Carolina,Coca-Cola,$0.35,"9,250","$3,238","$1,327"
Sodapop,1185732,6-1-2022,Southeast,South Carolina,Diet Coke,$0.35,"7,250","$2,538",$457
Sodapop,1185732,6-1-2022,Southeast,South Carolina,Sprite,$0.25,"7,250","$1,813",$145
Sodapop,1185732,6-1-2022,Southeast,South Carolina,Fanta,$0.30,"5,750","$1,725",$362
Sodapop,1185732,6-1-2022,Southeast,South Carolina,Powerade,$0.45,"6,250","$2,813",$956
Sodapop,1185732,6-1-2022,Southeast,South Carolina,Dasani Water,$0.35,"7,250","$2,538",$305
Sodapop,1185732,4-2-2022,Southeast,South Carolina,Coca-Cola,$0.35,"9,750","$3,413",$444
Sodapop,1185732,4-2-2022,Southeast,South Carolina,Diet Coke,$0.35,"6,250","$2,188",$372
Sodapop,1185732,4-2-2022,Southeast,South Carolina,Sprite,$0.25,"6,750","$1,688",$354
Sodapop,1185732,4-2-2022,Southeast,South Carolina,Fanta,$0.30,"5,250","$1,575",$221
Sodapop,1185732,4-2-2022,Southeast,South Carolina,Powerade,$0.45,"6,000","$2,700",$135
Sodapop,1185732,4-2-2022,Southeast,South Carolina,Dasani Water,$0.30,"7,000","$2,100",$168
Sodapop,1185732,2-3-2022,Southeast,South Carolina,Coca-Cola,$0.30,"9,200","$2,760",$304
Sodapop,1185732,2-3-2022,Southeast,South Carolina,Diet Coke,$0.30,"6,000","$1,800",$270
Sodapop,1185732,2-3-2022,Southeast,South Carolina,Sprite,$0.20,"6,250","$1,250",$425
Sodapop,1185732,2-3-2022,Southeast,South Carolina,Fanta,$0.25,"4,750","$1,188",$404
Sodapop,1185732,2-3-2022,Southeast,South Carolina,Powerade,$0.40,"5,250","$2,100",$714
Sodapop,1185732,2-3-2022,Southeast,South Carolina,Dasani Water,$0.30,"6,250","$1,875",$919
Sodapop,1185732,3-4-2022,Southeast,South Carolina,Coca-Cola,$0.30,"8,750","$2,625",$368
Sodapop,1185732,3-4-2022,Southeast,South Carolina,Diet Coke,$0.30,"5,750","$1,725",$242
Sodapop,1185732,3-4-2022,Southeast,South Carolina,Sprite,$0.20,"5,750","$1,150",$173
Sodapop,1185732,3-4-2022,Southeast,South Carolina,Fanta,$0.25,"5,000","$1,250",$300
Sodapop,1185732,3-4-2022,Southeast,South Carolina,Powerade,$0.45,"5,250","$2,363",$449
Sodapop,1185732,3-4-2022,Southeast,South Carolina,Dasani Water,$0.35,"6,750","$2,363","$1,087"
Sodapop,1185732,2-5-2022,Southeast,South Carolina,Coca-Cola,$0.45,"9,450","$4,253",$553
Sodapop,1185732,2-5-2022,Southeast,South Carolina,Diet Coke,$0.45,"6,500","$2,925",$614
Sodapop,1185732,2-5-2022,Southeast,South Carolina,Sprite,$0.40,"6,250","$2,500","$1,025"
Sodapop,1185732,2-5-2022,Southeast,South Carolina,Fanta,$0.40,"5,750","$2,300",$414
Sodapop,1185732,2-5-2022,Southeast,South Carolina,Powerade,$0.50,"6,000","$3,000",$240
Sodapop,1185732,2-5-2022,Southeast,South Carolina,Dasani Water,$0.55,"7,000","$3,850",$809
Sodapop,1185732,4-6-2022,Southeast,South Carolina,Coca-Cola,$0.50,"9,500","$4,750","$1,615"
Sodapop,1185732,4-6-2022,Southeast,South Carolina,Diet Coke,$0.45,"7,000","$3,150",$378
Sodapop,1185732,4-6-2022,Southeast,South Carolina,Sprite,$0.50,"6,750","$3,375",$439
Sodapop,1185732,4-6-2022,Southeast,South Carolina,Fanta,$0.50,"6,500","$3,250",$553
Sodapop,1185732,4-6-2022,Southeast,South Carolina,Powerade,$0.65,"6,500","$4,225",$887
Sodapop,1185732,4-6-2022,Southeast,South Carolina,Dasani Water,$0.70,"8,250","$5,775",$809
Sodapop,1185732,2-7-2022,Southeast,South Carolina,Coca-Cola,$0.65,"10,500","$6,825",$341
Sodapop,1185732,2-7-2022,Southeast,South Carolina,Diet Coke,$0.60,"8,000","$4,800",$384
